make,model,price,fuel,mileage,gear,registration,hp,owner,body,car_condition,consumption,emission,color,displacement,drive_type,car_class,car_age,car
Volkswagen,Tiguan,58987.0,Petrol,13619.0,Automatic,2022.0,180.0,1.0,SUV,Used,7.3,168.0,Blue,1.984,Four.w.d,Compact SUV,1.0,Volkswagen Tiguan
Volkswagen,Tiguan,49980.0,Petrol,1350.0,Automatic,2022.0,140.0,1.0,SUV,Annual car,6.9,159.0,Black,1.984,Four.w.d,Compact SUV,1.0,Volkswagen Tiguan
Volkswagen,Tiguan,50600.0,Petrol,16000.0,Automatic,2022.0,180.0,1.0,SUV,Annual car,7.3,167.0,Blue,1.984,Four.w.d,Compact SUV,1.0,Volkswagen Tiguan
Audi,Q3,43748.0,Petrol,100.0,Automatic,2022.0,110.0,1.0,SUV,Day admission,5.8,133.0,Gray,1.498,Front,Compact SUV,1.0,Audi Q3
Audi,Q3,43748.0,Petrol,100.0,Automatic,2022.0,110.0,1.0,SUV,Day admission,5.8,133.0,Gray,1.498,Front,Compact SUV,1.0,Audi Q3
Audi,Q3,43748.0,Petrol,100.0,Automatic,2022.0,110.0,1.0,SUV,Day admission,5.8,133.0,Gray,1.498,Front,Compact SUV,1.0,Audi Q3
Audi,Q3,43748.0,Petrol,100.0,Automatic,2022.0,110.0,1.0,SUV,Day admission,5.8,133.0,Gray,1.498,Front,Compact SUV,1.0,Audi Q3
Audi,Q3,43748.0,Petrol,100.0,Automatic,2022.0,110.0,1.0,SUV,Day admission,5.8,133.0,Gray,1.498,Front,Compact SUV,1.0,Audi Q3
BMW,X1,35890.0,Petrol,15100.0,Automatic,2022.0,100.0,1.0,SUV,Used,5.9,136.0,Black,1.499,Four.w.d,Compact SUV,1.0,BMW X1
BMW,X1,34200.0,Petrol,10100.0,Automatic,2022.0,100.0,1.0,SUV,Used,1.9,43.0,Black,1.499,Four.w.d,Compact SUV,1.0,BMW X1
BMW,X1,56950.0,Petrol,7220.0,Automatic,2022.0,150.0,1.0,SUV,Demonstration vehicle,1.9,43.0,Blue,1.998,Four.w.d,Compact SUV,1.0,BMW X1
BMW,X1,31500.0,Petrol,4800.0,Manual,2022.0,100.0,1.0,SUV,Used,6.0,138.0,White,1.499,Four.w.d,Compact SUV,1.0,BMW X1
BMW,X1,35390.0,Petrol,10584.0,Automatic,2022.0,100.0,1.0,SUV,Used,1.9,156.0,Gray,1.499,Front,Compact SUV,1.0,BMW X1
Audi,A1,25490.0,Petrol,7800.0,Manual,2021.0,70.0,1.0,Station wagon,Used,4.9,112.0,White,0.999,Front,Small car,2.0,Audi A1
Mercedes-Benz,A 200,29990.0,Petrol,23582.0,Manual,2021.0,120.0,1.0,Sedan,Used,5.6,129.0,Blue,1.332,Front,Small family car,2.0,Mercedes-Benz A 200
Mercedes-Benz,A 200,26890.0,Petrol,10011.0,Manual,2021.0,120.0,1.0,Sedan,Used,5.3,122.0,White,1.332,Front,Small family car,2.0,Mercedes-Benz A 200
Volkswagen,Golf GTI,39940.0,Petrol,22407.0,Automatic,2021.0,221.0,1.0,Sedan,Used,6.6,151.0,White,1.984,Front,Small family car,2.0,Volkswagen Golf GTI
Audi,A3,38830.0,Petrol,15197.0,Automatic,2021.0,110.0,2.0,Sedan,Used,4.8,109.0,White,1.498,Front,Small family car,2.0,Audi A3
Audi,A3,24888.0,Petrol,8700.0,Manual,2021.0,81.0,1.0,Sedan,Used,4.7,108.0,Blue,0.999,Front,Small family car,2.0,Audi A3
Audi,A3,31500.0,Petrol,27000.0,Manual,2021.0,110.0,1.0,Station wagon,Used,5.3,119.0,Black,1.498,Front,Small family car,2.0,Audi A3
Audi,A3,32490.0,Petrol,4665.0,Automatic,2021.0,110.0,1.0,Sedan,Used,5.1,119.0,Blue,1.498,Front,Small family car,2.0,Audi A3
Audi,A3,36830.0,Petrol,7910.0,Automatic,2021.0,140.0,1.0,Sedan,Used,6.4,157.0,Gray,1.984,Four.w.d,Small family car,2.0,Audi A3
Audi,A3,25490.0,Petrol,21500.0,Manual,2021.0,110.0,2.0,Station wagon,Used,5.1,119.0,Blue,1.498,Front,Small family car,2.0,Audi A3
Audi,A3,30980.0,Petrol,500.0,Manual,2021.0,110.0,1.0,Sedan,Used,5.0,115.0,Blue,1.498,Front,Small family car,2.0,Audi A3
Audi,A3,32500.0,Petrol,19000.0,Automatic,2021.0,110.0,2.0,Sedan,Used,5.1,119.0,Gray,1.498,Front,Small family car,2.0,Audi A3
Audi,A3,29999.0,Petrol,23000.0,Manual,2021.0,110.0,2.0,Small car,Used,5.2,119.0,Blue,1.498,Front,Small family car,2.0,Audi A3
Audi,A3,33780.0,Petrol,22140.0,Automatic,2021.0,110.0,1.0,Sedan,Used,1.4,24.0,Black,1.395,Front,Small family car,2.0,Audi A3
Audi,A3,34500.0,Petrol,11000.0,Automatic,2021.0,110.0,2.0,Station wagon,Used,4.7,109.0,White,1.498,Front,Small family car,2.0,Audi A3
Audi,A3,30000.0,Petrol,27300.0,Automatic,2021.0,110.0,2.0,Station wagon,Used,5.1,119.0,Gray,1.498,Front,Small family car,2.0,Audi A3
Audi,A3,33999.0,Petrol,13000.0,Manual,2021.0,110.0,2.0,Station wagon,Used,5.1,119.0,Gray,1.498,Front,Small family car,2.0,Audi A3
Audi,A3,34950.0,Petrol,6730.0,Automatic,2021.0,140.0,1.0,Sedan,Used,5.1,119.0,Gray,1.984,Four.w.d,Small family car,2.0,Audi A3
Audi,A3,35900.0,Petrol,6998.0,Automatic,2021.0,110.0,1.0,Sedan,Demonstration vehicle,4.7,111.0,Red,1.498,Front,Small family car,2.0,Audi A3
Audi,A3,29999.0,Petrol,26900.0,Automatic,2021.0,110.0,2.0,Sedan,Used,4.7,109.0,Black,1.498,Front,Small family car,2.0,Audi A3
Audi,A3,29390.0,Petrol,17600.0,Manual,2021.0,110.0,2.0,Station wagon,Used,5.1,119.0,Black,1.498,Front,Small family car,2.0,Audi A3
Audi,A3,29830.0,Petrol,39742.0,Manual,2021.0,110.0,1.0,Sedan,Used,4.9,113.0,Black,1.498,Front,Small family car,2.0,Audi A3
Audi,A3,35950.0,Petrol,16361.0,Automatic,2021.0,110.0,1.0,Sedan,Used,4.8,109.0,Gray,1.498,Front,Small family car,2.0,Audi A3
Audi,A3,33870.0,Petrol,11980.0,Automatic,2021.0,110.0,1.0,Sedan,Used,5.1,119.0,Gray,1.498,Front,Small family car,2.0,Audi A3
Audi,A3,27990.0,Petrol,5340.0,Automatic,2021.0,81.0,1.0,Sedan,Used,4.4,101.0,Gray,0.999,Front,Small family car,2.0,Audi A3
Audi,A3,36840.0,Petrol,14950.0,Automatic,2021.0,110.0,2.0,Sedan,Used,5.1,119.0,Gray,1.498,Front,Small family car,2.0,Audi A3
Audi,A3,33850.0,Petrol,26787.0,Automatic,2021.0,110.0,1.0,Sedan,Used,5.1,119.0,Black,1.498,Front,Small family car,2.0,Audi A3
Mercedes-Benz,C 200,49488.0,Petrol,3193.0,Automatic,2021.0,150.0,1.0,Sedan,Annual car,4.8,123.0,Silver,1.496,Rear,Large family car,2.0,Mercedes-Benz C 200
Mercedes-Benz,C 200,39890.0,Petrol,10840.0,Automatic,2021.0,150.0,2.0,Sedan,Used,6.2,141.0,Black,1.496,Rear,Large family car,2.0,Mercedes-Benz C 200
Mercedes-Benz,C 200,41670.0,Petrol,9473.0,Automatic,2021.0,150.0,1.0,Station wagon,Used,4.8,123.0,Black,1.496,Rear,Large family car,2.0,Mercedes-Benz C 200
Mercedes-Benz,C 200,42890.0,Petrol,9357.0,Automatic,2021.0,150.0,1.0,Station wagon,Used,6.3,143.0,Gray,1.496,Rear,Large family car,2.0,Mercedes-Benz C 200
Mercedes-Benz,C 200,40880.0,Petrol,7472.0,Automatic,2021.0,150.0,1.0,Station wagon,Annual car,6.3,143.0,Silver,1.496,Rear,Large family car,2.0,Mercedes-Benz C 200
Volkswagen,Passat Variant,29990.0,Petrol,37800.0,Automatic,2021.0,110.0,1.0,Station wagon,Used,5.3,122.0,Silver,1.498,Front,Large family car,2.0,Volkswagen Passat Variant
Volkswagen,Passat Variant,33985.0,Petrol,12398.0,Automatic,2021.0,140.0,1.0,Station wagon,Used,6.4,146.0,Blue,1.984,Front,Large family car,2.0,Volkswagen Passat Variant
Volkswagen,Passat Variant,26990.0,Petrol,24500.0,Manual,2021.0,110.0,2.0,Station wagon,Used,5.2,119.0,White,1.498,Front,Large family car,2.0,Volkswagen Passat Variant
Volkswagen,Passat Variant,26580.0,Petrol,24673.0,Manual,2021.0,110.0,1.0,Station wagon,Used,4.6,119.0,Blue,1.498,Front,Large family car,2.0,Volkswagen Passat Variant
Volkswagen,Passat Variant,38890.0,Petrol,31799.0,Automatic,2021.0,140.0,1.0,Station wagon,Used,4.6,119.0,Gray,1.984,Front,Large family car,2.0,Volkswagen Passat Variant
Audi,A5,37880.0,Petrol,29770.0,Automatic,2021.0,195.0,1.0,Sedan,Used,7.1,163.0,Green,1.984,Four.w.d,Large family car,2.0,Audi A5
Audi,A5,38980.0,Petrol,7641.0,Automatic,2021.0,110.0,1.0,Coupe,Annual car,5.9,134.0,Red,1.984,Four.w.d,Large family car,2.0,Audi A5
Audi,A5,35650.0,Petrol,25700.0,Automatic,2021.0,195.0,1.0,Station wagon,Used,6.8,153.0,White,1.984,Four.w.d,Large family car,2.0,Audi A5
Audi,A5,40800.0,Petrol,30000.0,Automatic,2021.0,150.0,1.0,Coupe,Used,5.6,119.0,Blue,1.984,Four.w.d,Large family car,2.0,Audi A5
Audi,A5,35999.0,Petrol,43275.0,Automatic,2021.0,195.0,1.0,Coupe,Used,6.9,158.0,Black,1.984,Four.w.d,Large family car,2.0,Audi A5
Audi,A5,57699.0,Petrol,19000.0,Automatic,2021.0,195.0,1.0,Sedan,Used,6.8,155.0,Gray,1.984,Four.w.d,Large family car,2.0,Audi A5
Audi,A5,46900.0,Petrol,13000.0,Automatic,2021.0,150.0,2.0,Coupe,Used,4.5,119.0,Green,1.984,Front,Large family car,2.0,Audi A5
Audi,A5,41950.0,Petrol,46895.0,Automatic,2021.0,150.0,1.0,Station wagon,Used,5.8,132.0,Black,1.984,Four.w.d,Large family car,2.0,Audi A5
Audi,A5,46000.0,Petrol,14500.0,Automatic,2021.0,150.0,1.0,Sedan,Used,4.5,119.0,Blue,1.984,Four.w.d,Large family car,2.0,Audi A5
Audi,A5,37890.0,Petrol,24700.0,Automatic,2021.0,150.0,1.0,Coupe,Used,4.5,119.0,White,1.984,Front,Large family car,2.0,Audi A5
Audi,A5,57000.0,Petrol,10000.0,Automatic,2021.0,195.0,1.0,Coupe,Used,4.5,119.0,Gray,1.984,Four.w.d,Large family car,2.0,Audi A5
Audi,A5,40648.0,Petrol,8873.0,Automatic,2021.0,150.0,2.0,Coupe,Used,4.5,119.0,Gray,1.984,Front,Large family car,2.0,Audi A5
Audi,A5,47990.0,Petrol,18000.0,Automatic,2021.0,195.0,1.0,Coupe,Used,6.9,158.0,Black,1.984,Four.w.d,Large family car,2.0,Audi A5
Audi,A5,51199.0,Petrol,28000.0,Automatic,2021.0,195.0,1.0,Coupe,Used,7.1,163.0,Green,1.984,Four.w.d,Large family car,2.0,Audi A5
Audi,A5,45000.0,Petrol,19000.0,Automatic,2021.0,110.0,2.0,Coupe,Used,4.5,119.0,Black,1.984,Front,Large family car,2.0,Audi A5
Audi,A5,48999.0,Petrol,3800.0,Automatic,2021.0,195.0,1.0,Sedan,Used,6.9,158.0,Black,1.984,Four.w.d,Large family car,2.0,Audi A5
Audi,A5,43550.0,Petrol,25192.0,Automatic,2021.0,150.0,1.0,Sedan,Used,4.5,119.0,Gray,1.984,Four.w.d,Large family car,2.0,Audi A5
Audi,A5,47900.0,Petrol,17100.0,Automatic,2021.0,150.0,1.0,Convertible,Used,6.3,143.0,Green,1.984,Front,Large family car,2.0,Audi A5
Audi,A5,43660.0,Petrol,8550.0,Automatic,2021.0,150.0,1.0,Sedan,Used,4.5,119.0,Green,1.984,Four.w.d,Large family car,2.0,Audi A5
Audi,A5,54210.0,Petrol,32000.0,Automatic,2021.0,180.0,2.0,Coupe,Used,6.8,154.0,Green,1.984,Four.w.d,Large family car,2.0,Audi A5
BMW,320,32449.0,Petrol,68147.0,Automatic,2021.0,135.0,1.0,Sedan,Used,5.9,135.0,Black,1.998,Four.w.d,Large family car,2.0,BMW 320
BMW,320,35940.0,Petrol,12087.0,Automatic,2021.0,135.0,1.0,Sedan,Used,5.3,120.0,Gray,1.998,Rear,Large family car,2.0,BMW 320
Mercedes-Benz,GLA 200,39950.0,Petrol,14315.0,Automatic,2021.0,120.0,1.0,SUV,Used,5.7,130.0,Black,1.332,Front,Compact SUV,2.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,39490.0,Petrol,22169.0,Automatic,2021.0,120.0,1.0,SUV,Used,5.7,130.0,Black,1.332,Front,Compact SUV,2.0,Mercedes-Benz GLA 200
Volkswagen,Tiguan,32490.0,Petrol,10095.0,Automatic,2021.0,110.0,1.0,SUV,Used,5.3,149.0,Black,1.498,Front,Compact SUV,2.0,Volkswagen Tiguan
Volkswagen,Tiguan,56959.0,Petrol,20999.0,Automatic,2021.0,235.0,2.0,SUV,Used,8.1,186.0,Blue,1.984,Four.w.d,Compact SUV,2.0,Volkswagen Tiguan
Audi,Q3,35990.0,Petrol,50.0,Manual,2021.0,110.0,1.0,SUV,Used,6.0,139.0,White,1.498,Front,Compact SUV,2.0,Audi Q3
Audi,Q3,41599.0,Petrol,11000.0,Automatic,2021.0,110.0,1.0,SUV,Used,5.8,133.0,Gray,1.498,Front,Compact SUV,2.0,Audi Q3
Audi,Q3,35480.0,Petrol,18738.0,Automatic,2021.0,110.0,1.0,SUV,Used,5.8,133.0,Black,1.498,Front,Compact SUV,2.0,Audi Q3
BMW,X1,36900.0,Petrol,15500.0,Automatic,2021.0,100.0,1.0,SUV,Used,5.9,136.0,Black,1.499,Front,Compact SUV,2.0,BMW X1
BMW,X1,39900.0,Petrol,12577.0,Automatic,2021.0,131.0,1.0,SUV,Used,6.3,43.0,Black,1.998,Front,Compact SUV,2.0,BMW X1
BMW,X1,39400.0,Petrol,14500.0,Automatic,2021.0,131.0,1.0,SUV,Used,1.9,43.0,Gray,1.998,Front,Compact SUV,2.0,BMW X1
BMW,X1,39499.0,Petrol,15000.0,Automatic,2021.0,170.0,1.0,SUV,Used,6.5,148.0,Gray,1.998,Four.w.d,Compact SUV,2.0,BMW X1
BMW,X1,27835.0,Petrol,51433.0,Automatic,2021.0,103.0,1.0,SUV,Used,5.4,122.0,Gray,1.499,Front,Compact SUV,2.0,BMW X1
Volkswagen,Polo GTI,21290.0,Petrol,37400.0,Automatic,2020.0,147.0,1.0,Small car,Used,5.8,137.0,White,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,19990.0,Petrol,33700.0,Automatic,2020.0,147.0,1.0,Sedan,Used,5.8,138.0,White,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,23400.0,Petrol,6200.0,Automatic,2020.0,147.0,1.0,Sedan,Used,5.8,138.0,Gray,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,20980.0,Petrol,23766.0,Automatic,2020.0,147.0,1.0,Sedan,Used,5.8,138.0,Red,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,25790.0,Petrol,14000.0,Automatic,2020.0,147.0,2.0,Small car,Used,5.8,138.0,White,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,23000.0,Petrol,22000.0,Automatic,2020.0,147.0,1.0,Sedan,Used,5.8,138.0,Gray,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,20950.0,Petrol,26735.0,Automatic,2020.0,147.0,1.0,Sedan,Used,5.8,138.0,Gray,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,19500.0,Petrol,39000.0,Automatic,2020.0,147.0,1.0,Sedan,Used,5.8,138.0,Blue,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,19690.0,Petrol,40103.0,Automatic,2020.0,147.0,1.0,Sedan,Used,5.8,138.0,Red,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,21250.0,Petrol,30100.0,Automatic,2020.0,147.0,2.0,Small car,Used,5.8,137.0,White,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,21499.0,Petrol,27000.0,Automatic,2020.0,147.0,1.0,Sedan,Used,5.8,138.0,White,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,22929.0,Petrol,15236.0,Automatic,2020.0,147.0,1.0,Small car,Used,5.8,138.0,Silver,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,20670.0,Petrol,32717.0,Automatic,2020.0,147.0,1.0,Small car,Used,5.8,138.0,Black,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,22977.0,Petrol,9824.0,Automatic,2020.0,147.0,1.0,Small car,Used,6.1,138.0,Black,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,20490.0,Petrol,30050.0,Automatic,2020.0,147.0,1.0,Sedan,Used,5.8,138.0,Red,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,22500.0,Petrol,27000.0,Automatic,2020.0,147.0,1.0,Sedan,Used,5.8,138.0,White,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,22950.0,Petrol,29635.0,Automatic,2020.0,147.0,1.0,Sedan,Used,7.2,163.0,Blue,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,19800.0,Petrol,33571.0,Automatic,2020.0,147.0,1.0,Sedan,Used,5.8,138.0,White,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,20450.0,Petrol,35400.0,Automatic,2020.0,147.0,1.0,Small car,Used,5.8,138.0,White,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,20950.0,Petrol,47000.0,Automatic,2020.0,147.0,1.0,Small car,Used,5.8,138.0,Gray,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,22330.0,Petrol,22390.0,Automatic,2020.0,147.0,1.0,Sedan,Used,5.8,138.0,Blue,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,22470.0,Petrol,25340.0,Automatic,2020.0,147.0,1.0,Sedan,Used,5.8,138.0,Red,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,20777.0,Petrol,50229.0,Automatic,2020.0,147.0,1.0,Small car,Used,6.1,138.0,White,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,19950.0,Petrol,30532.0,Automatic,2020.0,147.0,1.0,Small car,Used,5.8,138.0,Red,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,20480.0,Petrol,11797.0,Automatic,2020.0,147.0,1.0,Small car,Used,5.8,138.0,White,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,21980.0,Petrol,34371.0,Automatic,2020.0,147.0,1.0,Sedan,Used,5.8,138.0,Black,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,19877.0,Petrol,37538.0,Automatic,2020.0,147.0,1.0,Sedan,Used,5.8,138.0,Red,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,19444.0,Petrol,27479.0,Automatic,2020.0,147.0,1.0,Small car,Used,5.8,138.0,Red,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,23430.0,Petrol,17400.0,Automatic,2020.0,147.0,1.0,Sedan,Used,6.0,141.0,Black,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,19890.0,Petrol,56523.0,Automatic,2020.0,147.0,1.0,Sedan,Used,5.8,138.0,White,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,21422.0,Petrol,24328.0,Automatic,2020.0,147.0,1.0,Sedan,Used,7.0,159.0,White,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,22790.0,Petrol,20462.0,Automatic,2020.0,147.0,1.0,Sedan,Used,5.8,138.0,White,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,21190.0,Petrol,11240.0,Automatic,2020.0,147.0,1.0,Sedan,Used,5.8,137.0,Red,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,21990.0,Petrol,29553.0,Automatic,2020.0,147.0,1.0,Sedan,Used,5.8,138.0,White,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,21630.0,Petrol,51493.0,Automatic,2020.0,147.0,2.0,Small car,Used,5.8,138.0,Gray,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,21930.0,Petrol,16732.0,Automatic,2020.0,147.0,1.0,Sedan,Used,5.8,138.0,White,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,27850.0,Petrol,6000.0,Automatic,2020.0,147.0,2.0,Sedan,Used,5.8,138.0,Blue,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Volkswagen,Polo GTI,20930.0,Petrol,28800.0,Automatic,2020.0,147.0,1.0,Sedan,Used,5.8,138.0,Red,1.984,Front,Small car,3.0,Volkswagen Polo GTI
Audi,A1,22380.0,Petrol,24983.0,Automatic,2020.0,85.0,1.0,Small car,Used,5.1,121.0,Blue,0.999,Front,Small car,3.0,Audi A1
Audi,A1,22830.0,Petrol,43065.0,Automatic,2020.0,85.0,2.0,Small car,Used,4.9,111.0,White,0.999,Front,Small car,3.0,Audi A1
Audi,A1,21670.0,Petrol,31550.0,Manual,2020.0,70.0,1.0,Small car,Used,4.7,107.0,White,0.999,Front,Small car,3.0,Audi A1
Audi,A1,24930.0,Petrol,27763.0,Automatic,2020.0,85.0,1.0,Small car,Used,5.1,121.0,Black,0.999,Front,Small car,3.0,Audi A1
Audi,A1,20970.0,Petrol,62300.0,Manual,2020.0,85.0,1.0,Small car,Used,5.1,121.0,Black,0.999,Front,Small car,3.0,Audi A1
Audi,A1,23690.0,Petrol,21680.0,Automatic,2020.0,85.0,1.0,Small car,Used,5.1,121.0,Blue,0.999,Front,Small car,3.0,Audi A1
Audi,A1,19490.0,Petrol,17000.0,Manual,2020.0,70.0,1.0,Sedan,Used,4.7,107.0,Gray,0.999,Front,Small car,3.0,Audi A1
Audi,A1,25410.0,Petrol,51633.0,Automatic,2020.0,147.0,1.0,Sedan,Used,6.0,158.0,Gray,1.984,Front,Small car,3.0,Audi A1
Audi,A1,22450.0,Petrol,17200.0,Automatic,2020.0,85.0,2.0,Sedan,Used,5.1,121.0,Yellow,0.999,Front,Small car,3.0,Audi A1
Audi,A1,24800.0,Petrol,30900.0,Manual,2020.0,85.0,1.0,Sedan,Used,4.8,109.0,White,0.999,Front,Small car,3.0,Audi A1
Audi,A1,28850.0,Petrol,24226.0,Automatic,2020.0,147.0,1.0,Sedan,Used,6.0,136.0,Black,1.984,Front,Small car,3.0,Audi A1
Audi,A1,19990.0,Petrol,31308.0,Manual,2020.0,85.0,1.0,Sedan,Used,5.1,121.0,Gray,0.999,Front,Small car,3.0,Audi A1
Audi,A1,20590.0,Petrol,45702.0,Automatic,2020.0,85.0,1.0,Sedan,Used,4.7,107.0,White,0.999,Front,Small car,3.0,Audi A1
Audi,A1,16660.0,Petrol,20026.0,Manual,2020.0,70.0,1.0,Sedan,Used,4.7,129.0,Black,0.999,Front,Small car,3.0,Audi A1
Audi,A1,26999.0,Petrol,48000.0,Automatic,2020.0,110.0,1.0,Small car,Used,5.0,114.0,Black,1.498,Front,Small car,3.0,Audi A1
Audi,A1,20490.0,Petrol,51664.0,Automatic,2020.0,85.0,1.0,Sedan,Used,4.7,107.0,White,0.999,Front,Small car,3.0,Audi A1
Audi,A1,19500.0,Petrol,13150.0,Manual,2020.0,85.0,1.0,Sedan,Used,4.9,111.0,Blue,0.999,Front,Small car,3.0,Audi A1
Audi,A1,17650.0,Petrol,10000.0,Automatic,2020.0,81.0,1.0,Sedan,Used,4.8,109.0,Blue,0.999,Front,Small car,3.0,Audi A1
Audi,A1,19500.0,Petrol,25490.0,Manual,2020.0,70.0,1.0,Sedan,Used,4.7,106.0,White,0.999,Front,Small car,3.0,Audi A1
Audi,A1,18991.0,Petrol,36161.0,Manual,2020.0,70.0,1.0,Sedan,Used,5.6,127.0,White,0.999,Front,Small car,3.0,Audi A1
Audi,A1,27499.0,Petrol,34000.0,Automatic,2020.0,147.0,1.0,Sedan,Used,6.0,137.0,White,1.984,Front,Small car,3.0,Audi A1
Audi,A1,27890.0,Petrol,45312.0,Automatic,2020.0,147.0,1.0,Small car,Used,6.0,159.0,Gray,1.984,Front,Small car,3.0,Audi A1
Mercedes-Benz,A 200,26880.0,Petrol,8299.0,Manual,2020.0,120.0,1.0,Sedan,Used,5.3,122.0,White,1.332,Front,Small family car,3.0,Mercedes-Benz A 200
Mercedes-Benz,A 200,28000.0,Petrol,47000.0,Automatic,2020.0,120.0,1.0,Sedan,Used,6.1,128.0,Black,1.332,Front,Small family car,3.0,Mercedes-Benz A 200
Mercedes-Benz,A 200,30300.0,Petrol,11400.0,Automatic,2020.0,120.0,1.0,Sedan,Used,5.3,120.0,Blue,1.332,Front,Small family car,3.0,Mercedes-Benz A 200
Mercedes-Benz,A 200,30490.0,Petrol,31980.0,Automatic,2020.0,120.0,1.0,Sedan,Used,6.3,143.0,White,1.332,Front,Small family car,3.0,Mercedes-Benz A 200
Mercedes-Benz,A 200,31950.0,Petrol,22000.0,Automatic,2020.0,120.0,1.0,Sedan,Used,5.3,122.0,Black,1.332,Front,Small family car,3.0,Mercedes-Benz A 200
Mercedes-Benz,A 200,29490.0,Petrol,13200.0,Automatic,2020.0,120.0,1.0,Sedan,Used,5.3,120.0,Black,1.332,Front,Small family car,3.0,Mercedes-Benz A 200
Mercedes-Benz,A 200,29949.0,Petrol,18929.0,Automatic,2020.0,120.0,1.0,Sedan,Used,5.3,120.0,Gray,1.332,Front,Small family car,3.0,Mercedes-Benz A 200
Mercedes-Benz,A 200,27900.0,Petrol,11308.0,Manual,2020.0,120.0,1.0,Sedan,Used,5.3,128.0,Silver,1.332,Front,Small family car,3.0,Mercedes-Benz A 200
Mercedes-Benz,A 200,29949.0,Petrol,23256.0,Automatic,2020.0,120.0,1.0,Sedan,Used,5.3,122.0,Gray,1.332,Front,Small family car,3.0,Mercedes-Benz A 200
Mercedes-Benz,A 200,26990.0,Petrol,14400.0,Manual,2020.0,120.0,1.0,Sedan,Used,5.3,122.0,Black,1.332,Front,Small family car,3.0,Mercedes-Benz A 200
Mercedes-Benz,A 200,26550.0,Petrol,55871.0,Automatic,2020.0,120.0,1.0,Sedan,Used,5.3,128.0,Black,1.332,Front,Small family car,3.0,Mercedes-Benz A 200
Mercedes-Benz,A 200,24990.0,Petrol,33750.0,Manual,2020.0,120.0,1.0,Sedan,Used,5.3,122.0,Gray,1.332,Front,Small family car,3.0,Mercedes-Benz A 200
Mercedes-Benz,A 200,26880.0,Petrol,20000.0,Manual,2020.0,120.0,1.0,Sedan,Used,5.2,120.0,Gray,1.332,Front,Small family car,3.0,Mercedes-Benz A 200
Mercedes-Benz,A 200,26580.0,Petrol,53852.0,Automatic,2020.0,120.0,1.0,Sedan,Used,5.3,128.0,Black,1.332,Front,Small family car,3.0,Mercedes-Benz A 200
